date,time,cash_type,card,price,coffee_name
2025-01-20,09:10,card,ANON-2807,3.78,Latte
2025-01-20,11:05,cash,,3.93,Flat White
2025-01-20,11:09,card,ANON-3188,3.2,Cortado
2025-01-20,11:27,card,ANON-5256,1.97,Espresso
2025-01-20,11:37,card,ANON-8357,3.55,Cappuccino
2025-01-20,11:48,card,ANON-8959,2.91,Hot Chocolate
2025-01-20,11:54,card,ANON-1262,3.91,Flat White
2025-01-20,12:57,card,ANON-1997,3.03,Hot Chocolate
2025-01-20,13:07,card,ANON-7590,2.54,Americano
2025-01-20,13:59,cash,,3.86,Latte
2025-01-20,15:49,card,ANON-3003,2.47,Americano
2025-01-21,06:26,card,ANON-7828,2.52,Americano
2025-01-21,06:43,card,ANON-3711,3.86,Latte
2025-01-21,06:54,card,ANON-9158,2.46,Americano
2025-01-21,07:52,card,ANON-3752,3.85,Latte
2025-01-21,08:25,card,ANON-4837,3.82,Latte
2025-01-21,09:21,card,ANON-6277,2.07,Espresso
2025-01-21,09:30,card,ANON-8082,2.43,Americano
2025-01-21,09:43,card,ANON-9251,2.37,Americano
2025-01-21,11:48,card,ANON-1094,2.58,Americano
2025-01-21,12:59,card,ANON-2377,3.77,Latte
2025-01-21,14:06,card,ANON-7487,2.5,Americano
2025-01-21,14:18,card,ANON-6640,3.15,Hot Chocolate
2025-01-22,06:04,card,ANON-6546,2.98,Hot Chocolate
2025-01-22,06:41,card,ANON-9811,2.52,Americano
2025-01-22,07:08,cash,,3.46,Cappuccino
2025-01-22,08:49,card,ANON-3925,3.56,Cappuccino
2025-01-22,09:07,card,ANON-9521,2.46,Americano
2025-01-22,09:10,card,ANON-5795,3.5,Cappuccino
2025-01-22,09:18,cash,,3.98,Flat White
2025-01-22,09:35,cash,,2.06,Espresso
2025-01-22,10:21,card,ANON-8490,3.13,Cortado
2025-01-22,10:44,card,ANON-1783,3.92,Flat White
2025-01-22,10:56,card,ANON-8099,2.98,Hot Chocolate
2025-01-22,14:41,card,ANON-2374,3.81,Latte
2025-01-22,15:27,card,ANON-7104,2.54,Americano
2025-01-22,16:21,card,ANON-2743,3.12,Hot Chocolate
2025-01-23,06:28,card,ANON-7718,2.51,Americano
2025-01-23,06:47,cash,,3.76,Latte
2025-01-23,08:03,card,ANON-2653,2.46,Americano
2025-01-23,10:03,card,ANON-5850,2.55,Americano
2025-01-23,10:37,card,ANON-5142,3.85,Latte
2025-01-23,10:45,card,ANON-9292,2.01,Espresso
2025-01-23,10:46,card,ANON-3335,2.94,Hot Chocolate
2025-01-23,11:06,cash,,3.54,Cappuccino
2025-01-23,12:30,cash,,3.26,Cortado
2025-01-23,13:05,card,ANON-1719,3.79,Latte
2025-01-23,13:18,card,ANON-1153,3.2,Cortado
2025-01-23,13:45,card,ANON-8020,3.57,Cappuccino
2025-01-23,14:52,card,ANON-2908,3.7,Latte
2025-01-24,06:38,card,ANON-6022,3.8,Latte
2025-01-24,07:09,card,ANON-3790,3.45,Cappuccino
2025-01-24,07:32,card,ANON-5365,3.9,Latte
2025-01-24,07:38,card,ANON-4121,3.9,Flat White
2025-01-24,09:00,card,ANON-5492,2.56,Americano
2025-01-24,09:14,card,ANON-6633,1.95,Espresso
2025-01-24,09:57,card,ANON-4444,2.46,Americano
2025-01-24,10:02,card,ANON-7098,3.01,Hot Chocolate
2025-01-24,10:30,cash,,3.49,Cappuccino
2025-01-24,10:47,card,ANON-9007,3.47,Cappuccino
2025-01-24,11:08,card,ANON-1708,3.76,Latte
2025-01-24,11:42,card,ANON-2736,3.03,Hot Chocolate
2025-01-24,12:30,card,ANON-3449,1.94,Espresso
2025-01-24,15:04,card,ANON-8427,3.5,Cappuccino
2025-01-24,16:04,card,ANON-1523,3.17,Cortado
2025-01-25,06:31,card,ANON-4705,3.85,Latte
2025-01-25,06:47,card,ANON-8018,3.9,Flat White
2025-01-25,09:07,card,ANON-4137,3.9,Flat White
2025-01-25,09:15,card,ANON-7801,3.74,Latte
2025-01-25,09:19,card,ANON-6699,2.02,Espresso
2025-01-25,10:08,card,ANON-4356,3.83,Latte
2025-01-25,10:58,cash,,3.82,Latte
2025-01-25,11:35,cash,,2.95,Hot Chocolate
2025-01-25,13:36,card,ANON-7132,3.79,Latte
2025-01-26,06:44,card,ANON-1556,3.87,Latte
2025-01-26,06:52,card,ANON-7893,3.51,Cappuccino
2025-01-26,07:13,cash,,2.49,Americano
2025-01-26,08:47,card,ANON-4724,3.49,Cappuccino
2025-01-26,08:54,card,ANON-3516,3.1,Cortado
2025-01-26,09:30,card,ANON-2875,2.99,Hot Chocolate
2025-01-26,10:18,card,ANON-8785,3.91,Flat White
2025-01-26,10:25,card,ANON-1376,2.91,Hot Chocolate
2025-01-26,10:34,card,ANON-9147,3.45,Cappuccino
2025-01-26,10:36,cash,,3.81,Latte
2025-01-26,10:36,card,ANON-5330,2.49,Americano
2025-01-26,11:05,card,ANON-5584,2.6,Americano
2025-01-26,12:06,cash,,2.53,Americano
2025-01-26,13:08,card,ANON-1219,3.97,Flat White
2025-01-27,06:14,card,ANON-1862,2.94,Hot Chocolate
2025-01-27,06:17,card,ANON-1335,3.47,Cappuccino
2025-01-27,06:35,card,ANON-3107,2.03,Espresso
2025-01-27,07:32,card,ANON-3382,2.01,Espresso
2025-01-27,08:05,cash,,3.56,Cappuccino
2025-01-27,08:19,card,ANON-9249,3.57,Cappuccino
2025-01-27,08:51,card,ANON-3870,3.89,Flat White
2025-01-27,10:23,card,ANON-2788,3.89,Flat White
2025-01-27,10:34,card,ANON-6620,3.91,Flat White
2025-01-27,11:38,card,ANON-9192,3.03,Hot Chocolate
2025-01-27,11:51,card,ANON-2754,2.53,Americano
2025-01-27,11:52,cash,,3.83,Latte
2025-01-27,12:07,cash,,3.78,Latte
2025-01-27,13:50,card,ANON-9654,1.99,Espresso
2025-01-27,14:23,card,ANON-4805,3.71,Latte
2025-01-27,15:13,cash,,2.48,Americano
2025-01-27,15:30,card,ANON-6010,3.85,Flat White
2025-01-28,06:27,card,ANON-3895,2.54,Americano
2025-01-28,07:12,card,ANON-2009,2.55,Americano
2025-01-28,08:29,card,ANON-4746,3.9,Latte
2025-01-28,08:45,cash,,3.82,Latte
2025-01-28,08:46,cash,,2.99,Hot Chocolate
2025-01-28,08:49,cash,,3.05,Hot Chocolate
2025-01-28,09:04,cash,,2.02,Espresso
2025-01-28,09:11,card,ANON-6683,2.48,Americano
2025-01-28,09:25,card,ANON-9761,3.4,Cappuccino
2025-01-28,10:22,card,ANON-1595,3.82,Latte
2025-01-28,10:27,card,ANON-3105,3.87,Flat White
2025-01-28,10:30,card,ANON-1284,2.47,Americano
2025-01-28,10:34,card,ANON-8405,3.87,Latte
2025-01-28,10:36,card,ANON-8387,2.04,Espresso
2025-01-28,11:37,card,ANON-9192,3.78,Latte
2025-01-28,11:46,card,ANON-2871,2.53,Americano
2025-01-28,11:53,cash,,3.72,Latte
2025-01-28,12:05,card,ANON-7904,3.5,Cappuccino
2025-01-28,13:37,card,ANON-6239,3.78,Latte
2025-01-28,13:42,cash,,3.89,Flat White
2025-01-28,13:43,card,ANON-8611,3.18,Cortado
2025-01-28,14:09,card,ANON-4235,3.76,Latte
2025-01-28,16:42,card,ANON-3697,2.02,Espresso
2025-01-28,17:55,cash,,3.78,Latte
2025-01-29,06:12,cash,,3.23,Cortado
2025-01-29,06:20,cash,,2.97,Hot Chocolate
2025-01-29,06:23,card,ANON-4126,3.0,Hot Chocolate
2025-01-29,06:37,card,ANON-9413,3.98,Flat White
2025-01-29,06:54,card,ANON-9927,3.03,Hot Chocolate
2025-01-29,06:58,cash,,3.51,Cappuccino
2025-01-29,08:30,card,ANON-8841,3.5,Cappuccino
2025-01-29,09:44,card,ANON-7111,2.59,Americano
2025-01-29,10:37,cash,,2.05,Espresso
2025-01-29,11:08,card,ANON-4997,3.51,Cappuccino
2025-01-29,12:37,card,ANON-6519,2.54,Americano
2025-01-29,12:38,card,ANON-3987,3.82,Latte
2025-01-29,13:10,card,ANON-5624,3.88,Latte
2025-01-29,15:14,cash,,3.32,Cortado
2025-01-30,06:15,cash,,1.99,Espresso
2025-01-30,06:20,card,ANON-7692,3.76,Latte
2025-01-30,06:58,cash,,2.98,Hot Chocolate
2025-01-30,07:54,card,ANON-5521,3.77,Latte
2025-01-30,08:48,card,ANON-2025,3.88,Flat White
2025-01-30,09:06,card,ANON-3806,3.79,Flat White
2025-01-30,09:45,card,ANON-8549,3.5,Cappuccino
2025-01-30,09:53,card,ANON-7576,3.91,Flat White
2025-01-30,09:57,card,ANON-8692,3.05,Hot Chocolate
2025-01-30,10:03,card,ANON-7848,3.22,Cortado
2025-01-30,10:16,card,ANON-1415,3.47,Cappuccino
2025-01-30,10:22,card,ANON-9786,3.84,Latte
2025-01-30,11:36,card,ANON-5384,2.99,Hot Chocolate
2025-01-30,11:40,card,ANON-3654,3.75,Latte
2025-01-30,11:45,card,ANON-7198,1.95,Espresso
2025-01-30,12:18,card,ANON-2180,2.48,Americano
2025-01-30,12:46,card,ANON-8344,3.75,Latte
2025-01-30,13:59,card,ANON-1377,3.47,Cappuccino
2025-01-30,14:31,cash,,2.55,Americano
2025-01-31,06:08,card,ANON-3258,3.51,Cappuccino
2025-01-31,07:23,card,ANON-5831,3.76,Latte
2025-01-31,07:45,cash,,3.39,Cappuccino
2025-01-31,08:55,card,ANON-7937,2.92,Hot Chocolate
2025-01-31,09:07,cash,,3.92,Flat White
2025-01-31,09:11,card,ANON-9192,3.22,Cortado
2025-01-31,09:19,card,ANON-3713,2.45,Americano
2025-01-31,10:15,card,ANON-3166,3.0,Hot Chocolate
2025-01-31,10:20,card,ANON-8891,3.56,Cappuccino
2025-01-31,10:51,card,ANON-3353,3.8,Latte
2025-01-31,10:59,cash,,2.98,Hot Chocolate
2025-01-31,11:03,card,ANON-5655,1.92,Espresso
2025-01-31,11:32,card,ANON-7551,2.42,Americano
2025-01-31,11:33,card,ANON-8922,3.76,Latte
2025-01-31,11:56,card,ANON-6291,3.14,Cortado
2025-01-31,14:07,card,ANON-3296,3.8,Latte
2025-01-31,15:42,cash,,3.87,Flat White
2025-02-01,06:19,card,ANON-7607,2.63,Americano
2025-02-01,06:25,card,ANON-2179,3.4,Cappuccino
2025-02-01,06:35,card,ANON-4141,3.81,Flat White
2025-02-01,06:39,card,ANON-1497,3.51,Cappuccino
2025-02-01,07:13,card,ANON-6573,3.48,Cappuccino
2025-02-01,08:56,card,ANON-4252,2.01,Espresso
2025-02-01,09:24,card,ANON-5374,3.88,Flat White
2025-02-01,09:35,card,ANON-6758,2.58,Americano
2025-02-01,09:37,cash,,3.93,Flat White
2025-02-01,09:57,card,ANON-5121,3.46,Cappuccino
2025-02-01,10:09,cash,,3.83,Latte
2025-02-01,10:33,card,ANON-4846,3.0,Hot Chocolate
2025-02-01,11:08,card,ANON-3636,2.95,Hot Chocolate
2025-02-01,12:25,cash,,3.48,Cappuccino
2025-02-01,14:50,card,ANON-5623,3.8,Latte
2025-02-02,07:50,cash,,1.95,Espresso
2025-02-02,08:16,card,ANON-4110,1.99,Espresso
2025-02-02,08:36,card,ANON-3525,3.72,Latte
2025-02-02,09:17,card,ANON-3323,3.82,Latte
2025-02-02,09:26,cash,,3.78,Latte
2025-02-02,10:26,cash,,2.98,Hot Chocolate
2025-02-02,10:35,card,ANON-3100,3.06,Hot Chocolate
2025-02-02,11:11,card,ANON-5525,4.03,Flat White
2025-02-02,11:26,card,ANON-9800,2.48,Americano
2025-02-02,11:41,cash,,3.91,Flat White
2025-02-02,11:52,cash,,3.88,Latte
2025-02-02,12:00,card,ANON-9901,2.94,Hot Chocolate
2025-02-02,12:41,card,ANON-1090,3.56,Cappuccino
2025-02-02,12:43,card,ANON-9846,2.99,Hot Chocolate
2025-02-02,13:47,cash,,3.77,Latte
2025-02-02,15:12,card,ANON-1681,3.03,Hot Chocolate
2025-02-02,15:15,card,ANON-1521,3.1,Hot Chocolate
2025-02-03,06:09,card,ANON-6041,2.97,Hot Chocolate
2025-02-03,06:13,cash,,2.99,Hot Chocolate
2025-02-03,06:21,card,ANON-6591,3.73,Latte
2025-02-03,07:15,card,ANON-6893,2.49,Americano
2025-02-03,07:40,card,ANON-7491,3.55,Cappuccino
2025-02-03,08:21,cash,,3.27,Cortado
2025-02-03,08:56,card,ANON-8999,4.01,Flat White
2025-02-03,09:46,card,ANON-5827,3.88,Flat White
2025-02-03,09:58,cash,,2.5,Americano
2025-02-03,10:20,card,ANON-2915,1.94,Espresso
2025-02-03,10:41,card,ANON-7448,2.51,Americano
2025-02-03,10:57,card,ANON-1280,3.82,Latte
2025-02-03,11:49,card,ANON-5871,3.47,Cappuccino
2025-02-03,11:57,card,ANON-5112,2.01,Espresso
2025-02-03,12:59,cash,,2.58,Americano
2025-02-03,13:15,cash,,3.93,Flat White
2025-02-03,14:36,card,ANON-9263,3.04,Hot Chocolate
2025-02-03,14:38,cash,,3.04,Hot Chocolate
2025-02-03,19:04,cash,,2.52,Americano
2025-02-04,06:50,cash,,3.48,Cappuccino
2025-02-04,07:09,card,ANON-8207,2.55,Americano
2025-02-04,07:54,cash,,1.96,Espresso
2025-02-04,08:15,cash,,2.03,Espresso
2025-02-04,09:06,card,ANON-5523,3.82,Latte
2025-02-04,09:09,card,ANON-6894,3.54,Cappuccino
2025-02-04,09:32,card,ANON-1885,2.48,Americano
2025-02-04,10:10,card,ANON-7317,3.48,Cappuccino
2025-02-04,10:27,card,ANON-2619,2.6,Americano
2025-02-04,11:44,card,ANON-1299,3.81,Latte
2025-02-04,12:07,card,ANON-2067,2.57,Americano
2025-02-04,14:05,cash,,3.82,Latte
2025-02-04,15:24,card,ANON-5276,3.81,Latte
2025-02-04,15:49,card,ANON-7188,2.02,Espresso
2025-02-05,06:15,card,ANON-9249,3.5,Cappuccino
2025-02-05,06:22,card,ANON-1220,3.83,Latte
2025-02-05,06:27,card,ANON-5310,2.96,Hot Chocolate
2025-02-05,06:31,card,ANON-2728,3.7,Latte
2025-02-05,06:54,cash,,3.87,Latte
2025-02-05,07:40,card,ANON-5265,3.11,Hot Chocolate
2025-02-05,08:56,card,ANON-4781,3.9,Flat White
2025-02-05,09:02,card,ANON-6736,3.84,Latte
2025-02-05,09:04,card,ANON-4021,3.89,Flat White
2025-02-05,10:44,card,ANON-4361,3.17,Cortado
2025-02-05,10:51,card,ANON-5648,3.48,Cappuccino
2025-02-05,11:50,card,ANON-5214,2.97,Hot Chocolate
2025-02-05,11:54,card,ANON-8113,3.83,Latte
2025-02-05,11:59,card,ANON-1687,3.79,Latte
2025-02-05,12:19,cash,,3.77,Latte
2025-02-05,12:31,card,ANON-5560,2.99,Hot Chocolate
2025-02-05,12:36,cash,,2.0,Espresso
2025-02-05,12:36,card,ANON-9580,2.51,Americano
2025-02-05,14:26,card,ANON-2774,2.49,Americano
2025-02-05,15:52,card,ANON-3460,2.45,Americano
2025-02-06,06:28,card,ANON-9116,2.48,Americano
2025-02-06,08:47,cash,,2.59,Americano
2025-02-06,09:31,card,ANON-4108,3.96,Flat White
2025-02-06,09:48,card,ANON-5724,3.78,Latte
2025-02-06,10:44,card,ANON-4041,2.42,Americano
2025-02-06,11:04,card,ANON-6839,3.9,Flat White
2025-02-06,11:07,card,ANON-2649,3.01,Hot Chocolate
2025-02-06,11:12,card,ANON-7513,3.25,Cortado
2025-02-06,11:13,card,ANON-1492,3.5,Cappuccino
2025-02-06,11:14,card,ANON-2555,3.16,Cortado
2025-02-06,11:26,card,ANON-4278,3.9,Flat White
2025-02-06,11:46,card,ANON-7501,2.99,Hot Chocolate
2025-02-06,12:43,card,ANON-9903,3.55,Cappuccino
2025-02-06,13:04,card,ANON-2752,2.02,Espresso
2025-02-06,13:27,card,ANON-2474,2.46,Americano
2025-02-06,13:55,card,ANON-6101,3.89,Latte
2025-02-06,14:49,card,ANON-7410,2.43,Americano
2025-02-07,06:13,card,ANON-1968,2.05,Espresso
2025-02-07,07:57,cash,,2.96,Hot Chocolate
2025-02-07,08:06,cash,,3.19,Cortado
2025-02-07,09:37,card,ANON-7184,2.55,Americano
2025-02-07,10:09,card,ANON-1420,2.57,Americano
2025-02-07,10:53,card,ANON-9447,3.79,Latte
2025-02-07,10:56,card,ANON-7591,3.8,Latte
2025-02-07,11:17,card,ANON-3489,3.48,Cappuccino
2025-02-07,12:09,cash,,3.01,Hot Chocolate
2025-02-07,14:01,card,ANON-4428,3.18,Cortado
2025-02-07,16:38,card,ANON-4244,3.95,Flat White
2025-02-08,06:12,card,ANON-4847,3.03,Hot Chocolate
2025-02-08,06:26,cash,,2.53,Americano
2025-02-08,06:28,cash,,2.03,Espresso
2025-02-08,06:28,card,ANON-6843,3.2,Cortado
2025-02-08,06:58,card,ANON-2820,3.78,Latte
2025-02-08,07:14,card,ANON-2173,3.02,Hot Chocolate
2025-02-08,07:25,card,ANON-3082,3.86,Flat White
2025-02-08,08:13,card,ANON-2341,3.41,Cappuccino
2025-02-08,09:10,cash,,2.49,Americano
2025-02-08,09:44,card,ANON-4678,3.88,Flat White
2025-02-08,10:07,card,ANON-5448,3.49,Cappuccino
2025-02-08,10:18,card,ANON-7769,3.85,Latte
2025-02-08,10:47,card,ANON-6870,3.83,Flat White
2025-02-08,10:49,card,ANON-5458,3.49,Cappuccino
2025-02-08,11:26,cash,,3.25,Cortado
2025-02-08,15:39,cash,,3.6,Cappuccino
2025-02-09,06:55,card,ANON-7513,1.99,Espresso
2025-02-09,07:20,card,ANON-4863,3.88,Flat White
2025-02-09,09:12,card,ANON-1038,3.47,Cappuccino
2025-02-09,10:45,card,ANON-2144,3.56,Cappuccino
2025-02-09,12:09,card,ANON-4647,3.18,Cortado
2025-02-09,12:17,card,ANON-3088,2.97,Hot Chocolate
2025-02-09,13:35,card,ANON-3789,2.64,Americano
2025-02-09,13:51,cash,,3.42,Cappuccino
2025-02-10,06:28,cash,,3.45,Cappuccino
2025-02-10,06:34,card,ANON-5313,3.49,Cappuccino
2025-02-10,06:46,cash,,3.56,Cappuccino
2025-02-10,07:09,cash,,3.8,Latte
2025-02-10,07:42,card,ANON-2942,3.45,Cappuccino
2025-02-10,07:52,card,ANON-6776,3.91,Flat White
2025-02-10,08:10,cash,,3.19,Cortado
2025-02-10,09:25,card,ANON-3216,3.88,Flat White
2025-02-10,09:43,card,ANON-5851,3.04,Hot Chocolate
2025-02-10,09:44,card,ANON-8876,2.97,Hot Chocolate
2025-02-10,11:46,card,ANON-2827,3.56,Cappuccino
2025-02-10,12:36,cash,,3.04,Hot Chocolate
2025-02-10,13:30,card,ANON-7446,2.97,Hot Chocolate
2025-02-10,13:40,card,ANON-8838,2.43,Americano
2025-02-10,14:04,card,ANON-6855,2.44,Americano
2025-02-10,14:45,card,ANON-9301,3.54,Cappuccino
2025-02-10,15:51,card,ANON-3277,3.47,Cappuccino
2025-02-11,06:18,card,ANON-1871,3.47,Cappuccino
2025-02-11,06:23,cash,,3.87,Flat White
2025-02-11,06:43,card,ANON-8560,3.89,Latte
2025-02-11,06:46,card,ANON-9652,3.32,Cortado
2025-02-11,06:47,card,ANON-7877,1.9,Espresso
2025-02-11,07:10,card,ANON-4068,3.92,Flat White
2025-02-11,07:54,card,ANON-9201,3.88,Flat White
2025-02-11,08:11,cash,,3.86,Flat White
2025-02-11,08:16,card,ANON-5524,2.96,Hot Chocolate
2025-02-11,08:43,card,ANON-8767,3.02,Hot Chocolate
2025-02-11,09:10,card,ANON-9076,3.78,Latte
2025-02-11,09:23,card,ANON-7501,2.04,Espresso
2025-02-11,09:27,cash,,3.58,Cappuccino
2025-02-11,09:32,card,ANON-2611,2.47,Americano
2025-02-11,09:54,cash,,3.74,Latte
2025-02-11,10:15,card,ANON-8900,1.96,Espresso
2025-02-11,10:41,card,ANON-8445,3.87,Flat White
2025-02-11,10:59,card,ANON-6895,2.0,Espresso
2025-02-11,11:13,card,ANON-7869,3.1,Cortado
2025-02-11,11:52,card,ANON-1844,2.55,Americano
2025-02-11,12:41,card,ANON-6193,3.82,Latte
2025-02-11,12:44,card,ANON-8289,3.03,Hot Chocolate
2025-02-11,13:31,card,ANON-8520,3.53,Cappuccino
2025-02-11,15:14,card,ANON-9682,2.44,Americano
2025-02-11,17:09,card,ANON-7836,3.2,Cortado
2025-02-12,06:05,card,ANON-7467,2.54,Americano
2025-02-12,06:20,card,ANON-3327,3.81,Latte
2025-02-12,07:01,card,ANON-5627,3.73,Latte
2025-02-12,07:02,card,ANON-6058,2.43,Americano
2025-02-12,08:12,card,ANON-5469,3.87,Latte
2025-02-12,08:20,card,ANON-9571,3.19,Cortado
2025-02-12,08:58,cash,,3.17,Cortado
2025-02-12,09:08,card,ANON-6636,3.88,Flat White
2025-02-12,10:19,card,ANON-8671,2.96,Hot Chocolate
2025-02-12,10:20,cash,,3.59,Cappuccino
2025-02-12,10:36,cash,,3.98,Flat White
2025-02-12,11:44,card,ANON-8217,2.98,Hot Chocolate
2025-02-12,12:06,card,ANON-9174,3.8,Latte
2025-02-12,12:53,card,ANON-3964,3.52,Cappuccino
2025-02-12,13:10,card,ANON-3422,3.22,Cortado
2025-02-12,13:17,card,ANON-1422,3.54,Cappuccino
2025-02-12,13:26,card,ANON-1521,1.99,Espresso
2025-02-12,17:54,card,ANON-5753,3.0,Hot Chocolate
2025-02-13,06:41,card,ANON-2995,3.87,Flat White
2025-02-13,07:29,card,ANON-8687,3.89,Flat White
2025-02-13,07:36,card,ANON-8463,3.9,Flat White
2025-02-13,08:22,card,ANON-3381,3.05,Hot Chocolate
2025-02-13,08:50,card,ANON-7812,3.02,Hot Chocolate
2025-02-13,09:20,card,ANON-3125,1.94,Espresso
2025-02-13,10:24,cash,,3.0,Hot Chocolate
2025-02-13,10:52,card,ANON-4076,2.45,Americano
2025-02-13,11:02,card,ANON-4982,3.88,Flat White
2025-02-13,12:04,card,ANON-8100,3.9,Flat White
2025-02-13,13:25,card,ANON-5350,3.9,Flat White
2025-02-13,14:11,card,ANON-4032,2.99,Hot Chocolate
2025-02-13,14:49,card,ANON-8714,3.78,Latte
2025-02-14,06:31,cash,,3.01,Hot Chocolate
2025-02-14,06:38,card,ANON-5848,3.93,Flat White
2025-02-14,06:56,card,ANON-3536,3.06,Hot Chocolate
2025-02-14,06:59,card,ANON-7377,2.44,Americano
2025-02-14,07:21,cash,,3.0,Hot Chocolate
2025-02-14,08:08,card,ANON-8427,2.06,Espresso
2025-02-14,08:19,card,ANON-4365,3.4,Cappuccino
2025-02-14,09:40,cash,,2.0,Espresso
2025-02-14,09:48,card,ANON-7001,3.92,Flat White
2025-02-14,10:15,card,ANON-3528,2.58,Americano
2025-02-14,11:13,cash,,3.88,Flat White
2025-02-14,11:53,card,ANON-7523,3.52,Cappuccino
2025-02-14,11:58,card,ANON-6937,3.82,Latte
2025-02-14,12:48,card,ANON-3438,3.46,Cappuccino
2025-02-14,13:07,cash,,3.03,Hot Chocolate
2025-02-14,13:31,card,ANON-3499,3.55,Cappuccino
2025-02-14,14:46,card,ANON-6980,3.24,Cortado
2025-02-14,17:38,card,ANON-1497,2.97,Hot Chocolate
2025-02-15,07:18,card,ANON-5951,1.99,Espresso
2025-02-15,11:31,card,ANON-4816,3.82,Latte
2025-02-15,11:39,card,ANON-1125,3.21,Cortado
2025-02-15,11:40,card,ANON-4305,2.55,Americano
2025-02-15,11:51,card,ANON-1034,3.93,Flat White
2025-02-15,11:59,card,ANON-1931,3.96,Latte
2025-02-15,12:54,card,ANON-9387,2.53,Americano
2025-02-15,13:56,card,ANON-1381,3.79,Flat White
2025-02-16,06:41,card,ANON-4145,2.04,Espresso
2025-02-16,07:03,cash,,3.09,Hot Chocolate
2025-02-16,07:38,cash,,2.57,Americano
2025-02-16,07:45,card,ANON-2465,2.51,Americano
2025-02-16,07:45,card,ANON-2114,3.62,Cappuccino
2025-02-16,08:21,cash,,2.5,Americano
2025-02-16,08:28,card,ANON-1669,2.54,Americano
2025-02-16,09:40,card,ANON-4083,3.86,Flat White
2025-02-16,09:52,card,ANON-3177,2.97,Hot Chocolate
2025-02-16,10:09,card,ANON-1062,3.51,Cappuccino
2025-02-16,10:51,cash,,3.01,Hot Chocolate
2025-02-16,11:14,card,ANON-3653,3.86,Latte
2025-02-16,12:42,card,ANON-2945,2.04,Espresso
2025-02-16,12:48,card,ANON-4789,2.95,Hot Chocolate
2025-02-16,13:06,card,ANON-6539,3.0,Hot Chocolate
2025-02-16,14:24,card,ANON-4535,3.88,Flat White
2025-02-17,06:10,card,ANON-3464,3.48,Cappuccino
2025-02-17,07:36,card,ANON-1993,3.53,Cappuccino
2025-02-17,07:43,card,ANON-1311,2.4,Americano
2025-02-17,07:46,card,ANON-9119,2.89,Hot Chocolate
2025-02-17,08:19,card,ANON-6754,3.91,Flat White
2025-02-17,08:21,card,ANON-4440,3.2,Cortado
2025-02-17,08:32,card,ANON-5753,3.81,Latte
2025-02-17,08:47,card,ANON-3468,2.42,Americano
2025-02-17,09:10,card,ANON-2691,3.49,Cappuccino
2025-02-17,09:43,card,ANON-4388,3.89,Flat White
2025-02-17,11:01,card,ANON-2393,3.95,Flat White
2025-02-17,11:40,card,ANON-5460,3.22,Cortado
2025-02-17,11:56,cash,,3.09,Hot Chocolate
2025-02-17,12:26,card,ANON-6275,3.82,Latte
2025-02-17,12:59,cash,,2.5,Americano
2025-02-17,13:04,cash,,3.85,Flat White
2025-02-17,13:31,card,ANON-6157,3.95,Flat White
2025-02-17,13:35,card,ANON-3082,3.05,Hot Chocolate
2025-02-17,13:43,card,ANON-1816,3.82,Latte
2025-02-17,13:57,card,ANON-6359,3.24,Cortado
2025-02-17,13:59,cash,,3.18,Cortado
2025-02-17,14:03,card,ANON-1232,3.48,Cappuccino
2025-02-17,14:14,card,ANON-4070,3.03,Hot Chocolate
2025-02-18,06:21,card,ANON-7543,3.8,Latte
2025-02-18,06:54,card,ANON-8163,3.76,Latte
2025-02-18,07:36,cash,,2.56,Americano
2025-02-18,08:02,card,ANON-7191,2.53,Americano
2025-02-18,08:28,card,ANON-7073,3.8,Latte
2025-02-18,09:00,cash,,3.07,Hot Chocolate
2025-02-18,09:03,card,ANON-7386,3.46,Cappuccino
2025-02-18,11:03,card,ANON-5455,2.08,Espresso
2025-02-18,12:20,card,ANON-3543,2.99,Hot Chocolate
2025-02-18,12:40,card,ANON-8900,3.47,Cappuccino
2025-02-18,12:54,card,ANON-4194,3.78,Latte
2025-02-18,12:58,card,ANON-7439,2.93,Hot Chocolate
2025-02-18,13:41,card,ANON-3848,3.24,Cortado
2025-02-19,06:26,card,ANON-6051,3.88,Latte
2025-02-19,06:46,cash,,3.86,Flat White
2025-02-19,07:17,card,ANON-7448,3.05,Hot Chocolate
2025-02-19,07:45,card,ANON-5382,2.39,Americano
2025-02-19,08:10,card,ANON-1401,3.79,Latte
2025-02-19,08:29,card,ANON-1711,3.78,Latte
2025-02-19,08:55,cash,,3.8,Latte
2025-02-19,09:40,card,ANON-2810,3.74,Latte
2025-02-19,10:31,card,ANON-8638,1.95,Espresso
2025-02-19,11:43,card,ANON-5808,3.94,Flat White
2025-02-19,12:26,card,ANON-8711,3.75,Latte
2025-02-19,13:25,cash,,3.9,Flat White
2025-02-19,13:40,card,ANON-7100,2.45,Americano
2025-02-19,14:28,card,ANON-3999,3.15,Cortado
2025-02-19,15:00,card,ANON-8867,3.05,Hot Chocolate
2025-02-20,06:18,card,ANON-6726,3.75,Latte
2025-02-20,06:43,card,ANON-4914,2.54,Americano
2025-02-20,06:47,card,ANON-7331,3.8,Latte
2025-02-20,06:54,cash,,3.84,Flat White
2025-02-20,08:21,cash,,1.97,Espresso
2025-02-20,08:33,card,ANON-2087,2.02,Espresso
2025-02-20,08:36,card,ANON-4197,3.78,Latte
